team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Washington Commanders,Sam Howell,2,11,5.5,1,6
Washington Commanders,Antonio Gibson,3,9,3.0,0,3
Washington Commanders,Chris Rodriguez Jr.,3,7,2.3,0,3
Washington Commanders,Curtis Samuel,1,6,6.0,0,6
Houston Texans,Dameon Pierce,11,38,3.5,0,7
Houston Texans,C.J. Stroud,4,20,5.0,0,11
Houston Texans,Devin Singletary,7,15,2.1,0,4
Houston Texans,Noah Brown,1,-1,-1.0,0,-1
Baltimore Ravens,Lamar Jackson,6,38,6.3,0,14
Baltimore Ravens,Gus Edwards,8,32,4.0,0,13
Baltimore Ravens,J.K. Dobbins,8,22,2.8,1,4
Baltimore Ravens,Justice Hill,8,9,1.1,2,4
Baltimore Ravens,Zay Flowers,2,9,4.5,0,6
Green Bay Packers,Aaron Jones,9,41,4.6,1,9
Green Bay Packers,Patrick Taylor,5,22,4.4,0,10
Green Bay Packers,AJ Dillon,13,19,1.5,0,7
Green Bay Packers,Jordan Love,3,12,4.0,0,9
Green Bay Packers,Sean Clifford,1,0,0.0,0,0
Green Bay Packers,Jayden Reed,1,-2,-2.0,0,-2
Chicago Bears,Justin Fields,9,59,6.6,0,10
Chicago Bears,Khalil Herbert,9,27,3.0,0,12
Chicago Bears,Roschon Johnson,5,20,4.0,1,11
Chicago Bears,D'Onta Foreman,5,16,3.2,0,11
Chicago Bears,Cole Kmet,1,0,0.0,0,0
Las Vegas Raiders,Josh Jacobs,19,48,2.5,0,7
Las Vegas Raiders,Jimmy Garoppolo,9,11,1.2,0,8
Las Vegas Raiders,Zamir White,1,2,2.0,0,2
Denver Broncos,Javonte Williams,13,52,4.0,0,11
Denver Broncos,Samaje Perine,8,41,5.1,0,12
Denver Broncos,Russell Wilson,1,1,1.0,0,1
Philadelphia Eagles,Kenneth Gainwell,14,54,3.9,0,16
Philadelphia Eagles,Jalen Hurts,9,37,4.1,0,14
Philadelphia Eagles,Boston Scott,1,3,3.0,0,3
Philadelphia Eagles,D'Andre Swift,1,3,3.0,0,3
New England Patriots,Ezekiel Elliott,7,29,4.1,0,11
New England Patriots,Rhamondre Stevenson,12,25,2.1,0,5
New England Patriots,Mac Jones,2,15,7.5,0,8
New England Patriots,Ty Montgomery II,1,7,7.0,0,7
Miami Dolphins,Raheem Mostert,10,37,3.7,1,12
Miami Dolphins,Erik Ezukanma,2,17,8.5,0,12
Miami Dolphins,Salvon Ahmed,3,11,3.7,0,8
Miami Dolphins,Tua Tagovailoa,5,5,1.0,0,7
Los Angeles Chargers,Austin Ekeler,16,117,7.3,1,55
Los Angeles Chargers,Joshua Kelley,16,91,5.7,1,14
Los Angeles Chargers,Justin Herbert,5,17,3.4,1,5
Los Angeles Chargers,Keenan Allen,2,6,3.0,0,4
Los Angeles Chargers,Gerald Everett,1,2,2.0,0,2
Los Angeles Rams,Kyren Williams,15,52,3.5,2,9
Los Angeles Rams,Cam Akers,22,29,1.3,1,12
Los Angeles Rams,Matthew Stafford,3,11,3.7,0,9
Seattle Seahawks,Kenneth Walker III,12,64,5.3,0,15
Seattle Seahawks,Zach Charbonnet,3,11,3.7,0,9
Seattle Seahawks,Geno Smith,1,6,6.0,0,6
Seattle Seahawks,DeeJay Dallas,2,4,2.0,0,5
Dallas Cowboys,Tony Pollard,14,70,5.0,2,25
Dallas Cowboys,Rico Dowdle,6,24,4.0,0,10
Dallas Cowboys,KaVontae Turpin,3,14,4.7,1,7
Dallas Cowboys,Deuce Vaughn,6,8,1.3,0,5
Dallas Cowboys,Dak Prescott,1,6,6.0,0,6
New York Giants,Saquon Barkley,12,51,4.3,0,18
New York Giants,Daniel Jones,13,43,3.3,0,11
New York Giants,Matt Breida,2,9,4.5,0,6
New York Giants,Gary Brightwell,1,5,5.0,0,5
Buffalo Bills,James Cook,12,46,3.8,0,13
Buffalo Bills,Josh Allen,6,36,6.0,0,14
Buffalo Bills,Latavius Murray,2,8,4.0,0,6
Buffalo Bills,Deonte Harty,1,4,4.0,0,4
Buffalo Bills,Damien Harris,1,3,3.0,0,3
New York Jets,Breece Hall,10,127,12.7,0,83
New York Jets,Dalvin Cook,13,33,2.5,0,10
New York Jets,Michael Carter,1,6,6.0,0,6
New York Jets,Zach Wilson,4,6,1.5,0,6
