team,player,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,receivingTargets
Buffalo Bills,John Brown,0,0,0.0,0,0,1
Buffalo Bills,Khalil Shakir,0,0,0.0,0,0,1
Cleveland Browns,Donovan Peoples-Jones,8,114,14.3,0,28,12
Cleveland Browns,David Njoku,7,59,8.4,1,14,9
Cleveland Browns,Amari Cooper,2,42,21.0,0,24,7
Cleveland Browns,David Bell,3,27,9.0,0,13,3
Cleveland Browns,Nick Chubb,3,20,6.7,0,12,3
Cleveland Browns,Harrison Bryant,1,8,8.0,0,8,1
Cleveland Browns,Kareem Hunt,2,6,3.0,0,4,4
Cincinnati Bengals,Ja'Marr Chase,10,119,11.9,1,20,15
Cincinnati Bengals,Trenton Irwin,2,58,29.0,1,45,2
Cincinnati Bengals,Trent Taylor,1,34,34.0,0,34,4
Cincinnati Bengals,Mitchell Wilcox,1,10,10.0,0,10,2
Cincinnati Bengals,Joe Mixon,2,10,5.0,0,6,2
Cincinnati Bengals,Trayveon Williams,1,6,6.0,0,6,1
Cincinnati Bengals,Samaje Perine,1,2,2.0,0,2,5
Cincinnati Bengals,Tyler Boyd,0,0,0.0,0,0,1
Houston Texans,Chris Moore,10,124,12.4,0,36,11
Houston Texans,Amari Rodgers,4,57,14.3,1,28,5
Houston Texans,Phillip Dorsett,2,18,9.0,0,9,3
Houston Texans,Rex Burkhead,1,5,5.0,0,5,1
Houston Texans,Jordan Akins,1,5,5.0,0,5,2
Houston Texans,Dare Ogunbowale,2,4,2.0,0,4,2
Dallas Cowboys,Dalton Schultz,6,87,14.5,0,22,10
Dallas Cowboys,Noah Brown,4,85,21.3,0,51,6
Dallas Cowboys,Michael Gallup,2,40,20.0,0,24,6
Dallas Cowboys,CeeDee Lamb,5,33,6.6,0,13,6
Dallas Cowboys,Tony Pollard,4,20,5.0,1,10,5
Dallas Cowboys,Ezekiel Elliott,3,19,6.3,0,8,5
Dallas Cowboys,James Washington,0,0,0.0,0,0,1
Minnesota Vikings,Justin Jefferson,11,223,20.3,0,47,15
Minnesota Vikings,T.J. Hockenson,6,77,12.8,0,21,8
Minnesota Vikings,Adam Thielen,7,65,9.3,1,23,8
Minnesota Vikings,K.J. Osborn,5,38,7.6,1,15,5
Minnesota Vikings,Dalvin Cook,1,13,13.0,0,13,2
Minnesota Vikings,C.J. Ham,1,9,9.0,0,9,1
Minnesota Vikings,Jalen Reagor,0,0,0.0,0,0,1
Detroit Lions,DJ Chark Jr.,6,94,15.7,1,48,7
Detroit Lions,Amon-Ra St. Brown,6,68,11.3,0,25,9
Detroit Lions,Josh Reynolds,5,51,10.2,1,18,6
Detroit Lions,Jameson Williams,1,41,41.0,1,41,2
Detroit Lions,Kalif Raymond,2,19,9.5,0,14,2
Detroit Lions,Shane Zylstra,2,18,9.0,0,14,2
Detroit Lions,D'Andre Swift,3,18,6.0,0,15,4
Detroit Lions,Justin Jackson,1,12,12.0,0,12,1
Detroit Lions,Penei Sewell,1,9,9.0,0,9,1
Detroit Lions,Jamaal Williams,0,0,0.0,0,0,1
Detroit Lions,Brock Wright,0,0,0.0,0,0,1
Jacksonville Jaguars,Evan Engram,11,162,14.7,2,25,15
Jacksonville Jaguars,Zay Jones,8,77,9.6,1,20,12
Jacksonville Jaguars,Christian Kirk,5,45,9.0,0,23,7
Jacksonville Jaguars,Jamal Agnew,3,36,12.0,0,16,3
Jacksonville Jaguars,Marvin Jones Jr.,1,22,22.0,0,22,1
Jacksonville Jaguars,Chris Manhertz,1,21,21.0,0,21,1
Jacksonville Jaguars,Dan Arnold,1,5,5.0,0,5,3
Tennessee Titans,Austin Hooper,5,68,13.6,0,24,5
Tennessee Titans,Robert Woods,5,49,9.8,0,18,7
Tennessee Titans,Chigoziem Okonkwo,6,45,7.5,1,15,6
Tennessee Titans,Derrick Henry,3,34,11.3,0,16,5
Tennessee Titans,Chris Conley,1,27,27.0,0,27,1
Tennessee Titans,Nick Westbrook-Ikhine,3,23,7.7,1,13,8
Tennessee Titans,Julius Chestnut,2,8,4.0,0,4,2
Tennessee Titans,Racey McMath,0,0,0.0,0,0,4
Philadelphia Eagles,A.J. Brown,4,70,17.5,1,33,6
Philadelphia Eagles,DeVonta Smith,5,64,12.8,1,41,8
Philadelphia Eagles,Grant Calcaterra,2,24,12.0,0,13,4
Philadelphia Eagles,Jack Stoll,2,20,10.0,0,14,2
Philadelphia Eagles,Quez Watkins,4,19,4.8,0,9,5
Philadelphia Eagles,Miles Sanders,1,11,11.0,0,11,3
Philadelphia Eagles,Zach Pascal,1,5,5.0,0,5,1
Philadelphia Eagles,Boston Scott,1,4,4.0,0,4,1
Philadelphia Eagles,Kenneth Gainwell,1,0,0.0,0,0,1
New York Giants,Richie James,7,61,8.7,1,19,9
New York Giants,Darius Slayton,2,42,21.0,0,37,3
New York Giants,Isaiah Hodgins,4,38,9.5,1,15,6
New York Giants,Saquon Barkley,2,20,10.0,0,16,2
New York Giants,Daniel Bellinger,3,19,6.3,0,11,3
New York Giants,Gary Brightwell,2,18,9.0,0,12,3
New York Giants,Nick Vannett,1,9,9.0,0,9,2
New York Giants,Matt Breida,2,9,4.5,0,7,4
Baltimore Ravens,Demarcus Robinson,5,52,10.4,0,23,6
Baltimore Ravens,DeSean Jackson,2,34,17.0,0,25,2
Baltimore Ravens,Mark Andrews,2,17,8.5,0,10,6
Baltimore Ravens,Kenyan Drake,2,1,0.5,0,1,2
Baltimore Ravens,Devin Duvernay,0,0,0.0,0,0,1
Pittsburgh Steelers,Diontae Johnson,6,82,13.7,0,37,8
Pittsburgh Steelers,George Pickens,3,78,26.0,0,42,3
Pittsburgh Steelers,Pat Freiermuth,3,33,11.0,1,14,6
Pittsburgh Steelers,Steven Sims,4,30,7.5,0,11,4
Pittsburgh Steelers,Najee Harris,2,17,8.5,0,10,3
Pittsburgh Steelers,Jaylen Warren,2,16,8.0,0,14,3
Pittsburgh Steelers,Connor Heyward,1,13,13.0,0,13,1
Pittsburgh Steelers,Gunner Olszewski,1,7,7.0,0,7,2
Pittsburgh Steelers,Zach Gentry,0,0,0.0,0,0,1
Kansas City Chiefs,Jerick McKinnon,7,112,16.0,2,56,9
Kansas City Chiefs,JuJu Smith-Schuster,9,74,8.2,1,20,11
Kansas City Chiefs,Travis Kelce,4,71,17.8,0,37,9
Kansas City Chiefs,Noah Gray,3,45,15.0,0,25,3
Kansas City Chiefs,Isiah Pacheco,3,23,7.7,0,17,3
Kansas City Chiefs,Marquez Valdes-Scantling,1,20,20.0,0,20,3
Kansas City Chiefs,Skyy Moore,1,7,7.0,0,7,2
Kansas City Chiefs,Justin Watson,0,0,0.0,0,0,2
Denver Broncos,Jerry Jeudy,8,73,9.1,3,18,9
Denver Broncos,Marlon Mack,2,62,31.0,1,66,3
Denver Broncos,Greg Dulcich,3,42,14.0,0,23,8
Denver Broncos,Kendall Hinton,5,38,7.6,0,14,6
Denver Broncos,Mike Boone,2,27,13.5,0,20,2
Denver Broncos,Eric Tomlinson,2,11,5.5,0,7,3
Denver Broncos,Jalen Virgil,1,9,9.0,0,9,1
Denver Broncos,Eric Saubert,1,2,2.0,0,2,2
Denver Broncos,Brandon Johnson,0,0,0.0,0,0,4
Denver Broncos,Latavius Murray,3,-1,-0.3,0,2,5
Tampa Bay Buccaneers,Chris Godwin,5,54,10.8,0,32,9
Tampa Bay Buccaneers,Mike Evans,4,44,11.0,0,20,9
Tampa Bay Buccaneers,Julio Jones,5,38,7.6,0,15,8
Tampa Bay Buccaneers,Leonard Fournette,6,33,5.5,0,9,7
Tampa Bay Buccaneers,Cade Otton,4,28,7.0,0,11,5
Tampa Bay Buccaneers,Rachaad White,5,21,4.2,0,6,5
Tampa Bay Buccaneers,Russell Gage,2,12,6.0,1,8,2
Tampa Bay Buccaneers,Cameron Brate,2,12,6.0,0,8,4
Tampa Bay Buccaneers,Ko Kieft,1,11,11.0,0,11,1
Tampa Bay Buccaneers,Scott Miller,0,0,0.0,0,0,1
San Francisco 49ers,Brandon Aiyuk,2,57,28.5,1,32,3
San Francisco 49ers,Deebo Samuel,4,43,10.8,0,18,5
San Francisco 49ers,Christian McCaffrey,2,34,17.0,1,27,3
San Francisco 49ers,George Kittle,4,28,7.0,0,15,5
San Francisco 49ers,Ray-Ray McCloud III,1,11,11.0,0,11,1
San Francisco 49ers,Danny Gray,1,10,10.0,0,10,1
San Francisco 49ers,Kyle Juszczyk,2,7,3.5,0,6,2
San Francisco 49ers,Jauan Jennings,1,5,5.0,0,5,2
Carolina Panthers,Laviska Shenault Jr.,4,31,7.8,0,11,4
Carolina Panthers,Chuba Hubbard,3,25,8.3,0,17,3
Carolina Panthers,Terrace Marshall Jr.,1,18,18.0,0,18,1
Carolina Panthers,Shi Smith,2,17,8.5,1,13,2
Carolina Panthers,Raheem Blackshear,1,17,17.0,0,17,1
Carolina Panthers,Ian Thomas,2,11,5.5,0,8,2
Carolina Panthers,D'Onta Foreman,1,1,1.0,0,1,1
Carolina Panthers,DJ Moore,0,0,0.0,0,0,3
Carolina Panthers,Stephen Sullivan,0,0,0.0,0,0,1
Carolina Panthers,Tommy Tremble,0,0,0.0,0,0,2
Seattle Seahawks,Marquise Goodwin,5,95,19.0,1,38,6
Seattle Seahawks,DK Metcalf,5,71,14.2,1,25,10
Seattle Seahawks,Tyler Lockett,5,60,12.0,1,23,9
Seattle Seahawks,Will Dissly,2,20,10.0,0,12,3
Seattle Seahawks,Colby Parkinson,1,10,10.0,0,10,2
Seattle Seahawks,Travis Homer,2,8,4.0,0,6,3
Seattle Seahawks,Noah Fant,0,0,0.0,0,0,1
Seattle Seahawks,Tony Jones Jr.,1,0,0.0,0,0,2
Miami Dolphins,Tyreek Hill,4,81,20.3,1,60,10
Miami Dolphins,Jaylen Waddle,2,31,15.5,0,19,4
Miami Dolphins,Cedrick Wilson Jr.,2,19,9.5,0,12,2
Miami Dolphins,Raheem Mostert,1,7,7.0,0,7,1
Miami Dolphins,Trent Sherfield,1,7,7.0,0,7,4
Miami Dolphins,Mike Gesicki,0,0,0.0,0,0,2
Miami Dolphins,Alec Ingold,0,0,0.0,0,0,1
Los Angeles Chargers,Mike Williams,6,116,19.3,1,55,6
Los Angeles Chargers,Keenan Allen,12,92,7.7,0,18,14
Los Angeles Chargers,Austin Ekeler,8,59,7.4,0,21,8
Los Angeles Chargers,Joshua Palmer,4,53,13.3,0,18,6
Los Angeles Chargers,Gerald Everett,5,28,5.6,0,11,8
Los Angeles Chargers,Stone Smartt,1,8,8.0,0,8,1
Los Angeles Chargers,Joshua Kelley,1,6,6.0,0,6,2
Los Angeles Chargers,Tre' McKitty,1,5,5.0,0,5,1
Los Angeles Chargers,DeAndre Carter,1,0,0.0,0,0,2
New England Patriots,Hunter Henry,3,70,23.3,0,39,3
New England Patriots,Kendrick Bourne,5,47,9.4,0,16,5
New England Patriots,Nelson Agholor,5,32,6.4,0,13,10
New England Patriots,Tyquan Thornton,4,28,7.0,0,12,5
New England Patriots,DeVante Parker,2,24,12.0,0,14,2
New England Patriots,Pierre Strong Jr.,2,20,10.0,0,16,2
New England Patriots,Marcus Jones,1,12,12.0,0,12,1
New England Patriots,Rhamondre Stevenson,2,2,1.0,0,4,3
New England Patriots,Jonnu Smith,0,0,0.0,0,0,2
Arizona Cardinals,DeAndre Hopkins,7,79,11.3,0,23,11
Arizona Cardinals,Robbie Chosen,4,50,12.5,0,21,4
Arizona Cardinals,Marquise Brown,4,34,8.5,0,16,8
Arizona Cardinals,James Conner,6,29,4.8,0,9,7
Arizona Cardinals,Trey McBride,3,28,9.3,0,15,6
Arizona Cardinals,Corey Clement,1,21,21.0,0,21,1
Arizona Cardinals,A.J. Green,1,7,7.0,0,7,2
Arizona Cardinals,Stephen Anderson,2,7,3.5,0,6,2
