team,player,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,receivingTargets
New York Jets,Brandin Echols,1,18,18.0,0,18,1
New York Jets,Tyler Conklin,2,18,9.0,0,13,3
New York Jets,Garrett Wilson,2,9,4.5,0,5,8
New York Jets,Xavier Gipson,1,7,7.0,0,7,2
New York Jets,Israel Abanikanda,1,5,5.0,0,5,2
New York Jets,Dalvin Cook,0,0,0.0,0,0,1
New York Jets,Allen Lazard,0,0,0.0,0,0,1
Buffalo Bills,Khalil Shakir,3,115,38.3,1,81,4
Buffalo Bills,Ty Johnson,3,47,15.7,1,28,3
Buffalo Bills,Dalton Kincaid,6,46,7.7,0,16,7
Buffalo Bills,James Cook,3,29,9.7,1,15,4
Buffalo Bills,Stefon Diggs,4,27,6.8,0,11,8
Buffalo Bills,Quintin Morris,1,11,11.0,0,11,2
Buffalo Bills,Deonte Harty,0,0,0.0,0,0,1
Seattle Seahawks,DK Metcalf,5,94,18.8,1,53,9
Seattle Seahawks,Tyler Lockett,5,51,10.2,0,13,7
Seattle Seahawks,Jaxon Smith-Njigba,3,40,13.3,0,32,6
Seattle Seahawks,Zach Charbonnet,6,22,3.7,0,9,6
Seattle Seahawks,DeeJay Dallas,1,10,10.0,0,10,1
Seattle Seahawks,Will Dissly,1,9,9.0,0,9,3
Seattle Seahawks,Jake Bobo,1,8,8.0,0,8,2
Seattle Seahawks,Noah Fant,1,4,4.0,0,4,2
Seattle Seahawks,Dee Eskridge,0,0,0.0,0,0,1
Seattle Seahawks,Kenneth Walker III,1,-2,-2.0,0,-2,1
Los Angeles Rams,Puka Nacua,5,70,14.0,1,32,7
Los Angeles Rams,Darrell Henderson Jr.,4,28,7.0,0,14,7
Los Angeles Rams,Demarcus Robinson,2,24,12.0,0,23,2
Los Angeles Rams,Austin Trammell,3,23,7.7,0,14,6
Los Angeles Rams,Tyler Higbee,1,17,17.0,0,17,3
Los Angeles Rams,Tutu Atwell,1,17,17.0,0,17,3
Los Angeles Rams,Cooper Kupp,1,11,11.0,0,11,1
Minnesota Vikings,T.J. Hockenson,4,55,13.8,0,29,7
Minnesota Vikings,Josh Oliver,4,47,11.8,1,29,4
Minnesota Vikings,Jordan Addison,3,44,14.7,0,18,6
Minnesota Vikings,Ty Chandler,4,37,9.3,0,19,4
Minnesota Vikings,Brandon Powell,3,32,10.7,0,22,4
Minnesota Vikings,K.J. Osborn,1,7,7.0,0,7,2
Minnesota Vikings,Alexander Mattison,1,-1,-1.0,0,-1,2
Denver Broncos,Courtland Sutton,4,66,16.5,1,33,5
Denver Broncos,Samaje Perine,7,60,8.6,0,17,7
Denver Broncos,Jerry Jeudy,5,58,11.6,0,19,7
Denver Broncos,Adam Trautman,2,33,16.5,0,19,2
Denver Broncos,Javonte Williams,2,16,8.0,0,13,2
Denver Broncos,Jaleel McLaughlin,5,14,2.8,0,9,5
Denver Broncos,Marvin Mims Jr.,2,12,6.0,0,8,3
Denver Broncos,Lil'Jordan Humphrey,0,0,0.0,0,0,1
Philadelphia Eagles,DeVonta Smith,6,99,16.5,0,41,8
Philadelphia Eagles,D'Andre Swift,3,31,10.3,0,20,3
Philadelphia Eagles,A.J. Brown,1,8,8.0,0,8,4
Philadelphia Eagles,Julio Jones,2,5,2.5,0,5,2
Philadelphia Eagles,Kenneth Gainwell,1,4,4.0,0,4,1
Philadelphia Eagles,Jack Stoll,1,3,3.0,0,3,2
Philadelphia Eagles,Olamide Zaccheaus,0,0,0.0,0,0,1
Kansas City Chiefs,Justin Watson,5,53,10.6,1,17,11
Kansas City Chiefs,Travis Kelce,7,44,6.3,1,13,9
Kansas City Chiefs,Rashee Rice,4,42,10.5,0,17,5
Kansas City Chiefs,Mecole Hardman,2,12,6.0,0,7,2
Kansas City Chiefs,Kadarius Toney,2,12,6.0,0,7,2
Kansas City Chiefs,Jerick McKinnon,2,8,4.0,0,4,3
Kansas City Chiefs,Skyy Moore,1,4,4.0,0,4,2
Kansas City Chiefs,Isiah Pacheco,1,2,2.0,0,2,1
Kansas City Chiefs,Marquez Valdes-Scantling,0,0,0.0,0,0,3
Kansas City Chiefs,Noah Gray,0,0,0.0,0,0,1
