team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Tampa Bay Buccaneers,Rachaad White,5,14,2.8,0,7
Tampa Bay Buccaneers,Chris Godwin,1,2,2.0,0,2
Tampa Bay Buccaneers,Tom Brady,3,-3,-1.0,0,-1
Tennessee Titans,Derrick Henry,28,102,3.6,2,15
Tennessee Titans,Ryan Tannehill,3,3,1.0,0,2
Tennessee Titans,Dontrell Hilliard,1,0,0.0,0,0
Washington Commanders,Brian Robinson Jr.,9,22,2.4,0,6
Washington Commanders,Carson Wentz,5,15,3.0,0,8
Washington Commanders,Antonio Gibson,3,6,2.0,0,3
Houston Texans,Dameon Pierce,26,99,3.8,1,20
Houston Texans,Rex Burkhead,3,15,5.0,0,9
Houston Texans,Davis Mills,2,2,1.0,0,3
Jacksonville Jaguars,Travis Etienne Jr.,10,71,7.1,0,30
Jacksonville Jaguars,Trevor Lawrence,4,29,7.3,0,12
Jacksonville Jaguars,James Robinson,10,27,2.7,0,9
Jacksonville Jaguars,JaMycal Hasty,1,6,6.0,0,6
Jacksonville Jaguars,Jamal Agnew,1,3,3.0,0,3
San Francisco 49ers,Jeff Wilson Jr.,17,120,7.1,1,41
San Francisco 49ers,Tevin Coleman,8,23,2.9,1,14
San Francisco 49ers,Deebo Samuel,2,12,6.0,0,9
San Francisco 49ers,Jimmy Garoppolo,1,-1,-1.0,0,-1
San Francisco 49ers,Brock Purdy,1,-1,-1.0,0,-1
Carolina Panthers,Christian McCaffrey,14,54,3.9,1,19
Carolina Panthers,DJ Moore,1,8,8.0,0,8
Carolina Panthers,D'Onta Foreman,2,2,1.0,0,5
Dallas Cowboys,Tony Pollard,8,86,10.8,1,57
Dallas Cowboys,Ezekiel Elliott,22,78,3.5,0,12
Dallas Cowboys,Cooper Rush,4,-1,-0.3,0,2
Los Angeles Rams,Cam Akers,13,33,2.5,0,13
Los Angeles Rams,Cooper Kupp,1,4,4.0,0,4
Los Angeles Rams,Brandon Powell,1,1,1.0,0,1
Philadelphia Eagles,Jalen Hurts,15,61,4.1,2,17
Philadelphia Eagles,Miles Sanders,15,58,3.9,0,12
Philadelphia Eagles,Kenneth Gainwell,3,20,6.7,0,11
Arizona Cardinals,James Conner,9,55,6.1,0,17
Arizona Cardinals,Kyler Murray,4,42,10.5,0,15
Arizona Cardinals,Eno Benjamin,8,25,3.1,1,11
Arizona Cardinals,Darrel Williams,3,9,3.0,0,7
Arizona Cardinals,Rondale Moore,2,-7,-3.5,0,-2
Cincinnati Bengals,Joe Mixon,14,78,5.6,0,12
Cincinnati Bengals,Samaje Perine,3,17,5.7,0,9
Cincinnati Bengals,Joe Burrow,3,6,2.0,1,3
Cincinnati Bengals,Ja'Marr Chase,1,0,0.0,0,0
Baltimore Ravens,Lamar Jackson,12,58,4.8,0,19
Baltimore Ravens,J.K. Dobbins,8,44,5.5,0,17
Baltimore Ravens,Kenyan Drake,4,26,6.5,0,14
Baltimore Ravens,Devin Duvernay,3,24,8.0,0,12
Baltimore Ravens,Mike Davis,1,3,3.0,0,3
Las Vegas Raiders,Josh Jacobs,21,154,7.3,1,37
Las Vegas Raiders,Brandon Bolden,1,5,5.0,0,5
Las Vegas Raiders,Derek Carr,1,3,3.0,0,3
Las Vegas Raiders,Zamir White,1,-7,-7.0,0,-7
Kansas City Chiefs,Jerick McKinnon,8,53,6.6,0,30
Kansas City Chiefs,Patrick Mahomes,4,28,7.0,0,16
Kansas City Chiefs,Clyde Edwards-Helaire,9,15,1.7,0,8
Kansas City Chiefs,Mecole Hardman,1,7,7.0,0,7
Kansas City Chiefs,Isiah Pacheco,1,0,0.0,0,0
