team,player,receptions,receivingYards,yardsPerReception,receivingTouchdowns,longReception,receivingTargets
Detroit Lions,Maurice Alexander,1,7,7.0,0,7,1
Detroit Lions,Brock Wright,1,6,6.0,0,6,1
Detroit Lions,Jared Goff,1,5,5.0,0,5,1
Detroit Lions,Craig Reynolds,0,0,0.0,0,0,1
Arizona Cardinals,DeAndre Hopkins,12,159,13.3,1,33,13
Arizona Cardinals,Rondale Moore,7,92,13.1,1,38,8
Arizona Cardinals,Zach Ertz,4,34,8.5,1,13,5
Arizona Cardinals,Eno Benjamin,4,23,5.8,0,15,7
Arizona Cardinals,Greg Dortch,2,12,6.0,0,8,3
Arizona Cardinals,Darrel Williams,2,6,3.0,0,6,3
Arizona Cardinals,A.J. Green,0,0,0.0,0,0,1
Arizona Cardinals,Robbie Chosen,0,0,0.0,0,0,3
Minnesota Vikings,Justin Jefferson,6,98,16.3,0,29,8
Minnesota Vikings,Adam Thielen,6,67,11.2,0,18,7
Minnesota Vikings,Dalvin Cook,5,30,6.0,0,11,6
Minnesota Vikings,Irv Smith Jr.,4,28,7.0,0,11,4
Minnesota Vikings,K.J. Osborn,2,8,4.0,1,5,5
Minnesota Vikings,Johnny Mundt,1,1,1.0,1,1,1
Las Vegas Raiders,Mack Hollins,7,64,9.1,0,14,8
Las Vegas Raiders,Foster Moreau,6,31,5.2,0,12,9
Las Vegas Raiders,Keelan Cole Sr.,2,30,15.0,0,18,5
Las Vegas Raiders,Ameer Abdullah,4,28,7.0,0,10,5
Las Vegas Raiders,Josh Jacobs,2,11,5.5,0,11,4
Las Vegas Raiders,Hunter Renfrow,1,6,6.0,0,6,2
Las Vegas Raiders,Davante Adams,1,3,3.0,0,3,5
Las Vegas Raiders,Jesper Horsted,0,0,0.0,0,0,1
New Orleans Saints,Alvin Kamara,9,96,10.7,2,36,10
New Orleans Saints,Chris Olave,5,52,10.4,0,14,7
New Orleans Saints,Rashid Shaheed,3,38,12.7,0,30,3
New Orleans Saints,Juwan Johnson,2,14,7.0,0,8,4
New Orleans Saints,Taysom Hill,1,11,11.0,0,11,2
New Orleans Saints,Marquez Callaway,1,10,10.0,0,10,1
New Orleans Saints,Nick Vannett,1,8,8.0,0,8,1
New Orleans Saints,Mark Ingram II,1,2,2.0,0,2,1
New Orleans Saints,Tre'Quan Smith,0,0,0.0,0,0,1
New England Patriots,Rhamondre Stevenson,7,72,10.3,0,22,7
New England Patriots,Jakobi Meyers,9,60,6.7,1,16,13
New England Patriots,Hunter Henry,1,22,22.0,0,22,1
New England Patriots,Damien Harris,2,15,7.5,0,8,2
New England Patriots,Tyquan Thornton,1,13,13.0,0,13,2
New England Patriots,Jonnu Smith,3,10,3.3,0,7,4
New England Patriots,Nelson Agholor,1,2,2.0,0,2,1
New England Patriots,DeVante Parker,0,0,0.0,0,0,1
New England Patriots,Kendrick Bourne,0,0,0.0,0,0,1
New York Jets,Garrett Wilson,6,115,19.2,0,54,7
New York Jets,Tyler Conklin,6,79,13.2,2,27,10
New York Jets,Denzel Mims,2,76,38.0,0,63,3
New York Jets,Michael Carter,4,35,8.8,0,17,7
New York Jets,C.J. Uzomah,1,27,27.0,0,27,1
New York Jets,Jeff Smith,1,23,23.0,0,23,1
New York Jets,Braxton Berrios,0,0,0.0,0,0,1
New York Jets,Ty Johnson,0,0,0.0,0,0,2
New York Jets,James Robinson,0,0,0.0,0,0,1
New York Jets,Elijah Moore,0,0,0.0,0,0,1
Pittsburgh Steelers,Pat Freiermuth,4,57,14.3,0,21,7
Pittsburgh Steelers,Chase Claypool,4,45,11.3,0,25,6
Pittsburgh Steelers,Diontae Johnson,5,35,7.0,0,14,9
Pittsburgh Steelers,Najee Harris,6,26,4.3,0,9,6
Pittsburgh Steelers,Jaylen Warren,3,25,8.3,0,15,3
Pittsburgh Steelers,Derek Watt,2,6,3.0,1,5,2
Pittsburgh Steelers,Zach Gentry,1,3,3.0,0,3,1
Pittsburgh Steelers,George Pickens,0,0,0.0,0,0,3
Pittsburgh Steelers,Steven Sims,2,-1,-0.5,0,2,3
Philadelphia Eagles,A.J. Brown,6,156,26.0,3,43,10
Philadelphia Eagles,Dallas Goedert,6,64,10.7,0,17,6
Philadelphia Eagles,Zach Pascal,2,57,28.5,1,34,2
Philadelphia Eagles,DeVonta Smith,5,23,4.6,0,14,8
Philadelphia Eagles,Kenneth Gainwell,1,8,8.0,0,8,1
Philadelphia Eagles,Jack Stoll,0,0,0.0,0,0,1
Philadelphia Eagles,Quez Watkins,0,0,0.0,0,0,2
Tennessee Titans,Robert Woods,2,26,13.0,0,16,2
Tennessee Titans,Dontrell Hilliard,1,12,12.0,0,12,1
Tennessee Titans,Derrick Henry,1,9,9.0,0,9,1
Tennessee Titans,Austin Hooper,1,5,5.0,0,5,1
Tennessee Titans,Chigoziem Okonkwo,1,3,3.0,0,3,2
Tennessee Titans,Cody Hollister,0,0,0.0,0,0,1
Houston Texans,Brandin Cooks,4,73,18.3,0,44,6
Houston Texans,O.J. Howard,2,24,12.0,0,24,3
Houston Texans,Brevin Jordan,2,19,9.5,0,16,5
Houston Texans,Dameon Pierce,3,16,5.3,1,7,5
Houston Texans,Troy Hairston,2,7,3.5,0,5,2
Houston Texans,Phillip Dorsett,1,6,6.0,0,6,5
Houston Texans,Jordan Akins,1,5,5.0,0,5,2
Houston Texans,Rex Burkhead,1,2,2.0,0,2,1
Houston Texans,Dare Ogunbowale,1,0,0.0,0,0,1
Washington Commanders,Terry McLaurin,6,113,18.8,0,42,8
Washington Commanders,Antonio Gibson,7,58,8.3,1,18,7
Washington Commanders,Curtis Samuel,3,50,16.7,0,20,4
Washington Commanders,Cam Sims,1,21,21.0,0,21,2
Washington Commanders,J.D. McKissic,3,14,4.7,0,7,5
Washington Commanders,Armani Rogers,1,13,13.0,0,13,2
Washington Commanders,John Bates,1,6,6.0,0,6,1
Washington Commanders,Dax Milne,1,4,4.0,0,4,1
Indianapolis Colts,Alec Pierce,3,65,21.7,0,47,5
Indianapolis Colts,Michael Pittman Jr.,7,53,7.6,0,16,9
Indianapolis Colts,Parris Campbell,2,43,21.5,0,38,2
Indianapolis Colts,Nyheim Hines,2,29,14.5,0,22,2
Indianapolis Colts,Kylen Granson,3,11,3.7,0,15,3
Indianapolis Colts,Mo Alie-Cox,0,0,0.0,0,0,1
Indianapolis Colts,Jonathan Taylor,0,0,0.0,0,0,1
San Francisco 49ers,Brandon Aiyuk,6,81,13.5,1,34,6
San Francisco 49ers,Ross Dwelley,1,56,56.0,0,56,1
San Francisco 49ers,Christian McCaffrey,8,55,6.9,1,14,9
San Francisco 49ers,George Kittle,3,39,13.0,1,23,5
San Francisco 49ers,Jeff Wilson Jr.,2,21,10.5,0,12,2
San Francisco 49ers,Ray-Ray McCloud III,1,11,11.0,0,11,2
San Francisco 49ers,Tyler Kroft,1,6,6.0,0,6,1
Los Angeles Rams,Cooper Kupp,8,79,9.9,1,23,12
Los Angeles Rams,Allen Robinson II,5,54,10.8,0,23,7
Los Angeles Rams,Tyler Higbee,2,15,7.5,0,10,6
Los Angeles Rams,Ronnie Rivers,4,15,3.8,0,7,4
Los Angeles Rams,Darrell Henderson Jr.,2,14,7.0,0,7,2
Los Angeles Rams,Ben Skowronek,1,10,10.0,0,10,1
New York Giants,Darius Slayton,5,66,13.2,0,21,6
New York Giants,Tanner Hudson,3,58,19.3,0,27,5
New York Giants,Wan'Dale Robinson,2,15,7.5,0,9,3
New York Giants,Matt Breida,1,10,10.0,0,10,2
New York Giants,Chris Myarick,1,10,10.0,0,10,1
New York Giants,Saquon Barkley,3,9,3.0,0,12,5
New York Giants,David Sills V,1,5,5.0,0,5,2
New York Giants,Marcus Johnson,1,3,3.0,0,3,6
New York Giants,Lawrence Cager,0,0,0.0,0,0,1
Seattle Seahawks,Tyler Lockett,5,63,12.6,1,33,8
Seattle Seahawks,DK Metcalf,6,55,9.2,1,15,10
Seattle Seahawks,Marquise Goodwin,4,33,8.3,0,16,5
Seattle Seahawks,Travis Homer,1,21,21.0,0,21,1
Seattle Seahawks,Noah Fant,2,19,9.5,0,16,2
Seattle Seahawks,Will Dissly,2,12,6.0,0,9,2
Seattle Seahawks,Colby Parkinson,1,5,5.0,0,5,1
Seattle Seahawks,Dee Eskridge,1,3,3.0,0,3,2
Seattle Seahawks,Kenneth Walker III,1,1,1.0,0,1,2
Green Bay Packers,Romeo Doubs,4,62,15.5,1,26,7
Green Bay Packers,Samori Toure,1,37,37.0,1,37,4
Green Bay Packers,Robert Tonyan,5,35,7.0,0,15,6
Green Bay Packers,Amari Rodgers,1,22,22.0,0,22,3
Green Bay Packers,Aaron Jones,4,14,3.5,0,7,5
Green Bay Packers,Christian Watson,1,12,12.0,0,12,1
Green Bay Packers,Josiah Deguara,1,9,9.0,0,9,1
Green Bay Packers,AJ Dillon,1,9,9.0,0,9,1
Green Bay Packers,Sammy Watkins,1,3,3.0,0,3,1
Buffalo Bills,Stefon Diggs,6,108,18.0,1,53,8
Buffalo Bills,James Cook,1,41,41.0,0,41,1
Buffalo Bills,Gabe Davis,2,35,17.5,0,29,7
Buffalo Bills,Devin Singletary,1,16,16.0,0,16,2
Buffalo Bills,Dawson Knox,2,10,5.0,1,9,3
Buffalo Bills,Isaiah McKenzie,1,8,8.0,0,8,1
Buffalo Bills,Jake Kumerow,0,0,0.0,0,0,1
Buffalo Bills,Khalil Shakir,0,0,0.0,0,0,2
Cincinnati Bengals,Tee Higgins,3,49,16.3,1,41,6
Cincinnati Bengals,Hayden Hurst,4,42,10.5,0,21,4
Cincinnati Bengals,Tyler Boyd,3,38,12.7,1,14,5
Cincinnati Bengals,Joe Mixon,7,32,4.6,0,14,9
Cincinnati Bengals,Trenton Irwin,2,27,13.5,0,18,3
Cincinnati Bengals,Chris Evans,1,26,26.0,0,26,1
Cincinnati Bengals,Samaje Perine,3,10,3.3,0,6,3
Cincinnati Bengals,Trent Taylor,1,5,5.0,0,5,1
Cincinnati Bengals,Mitchell Wilcox,1,3,3.0,0,3,1
Cincinnati Bengals,Mike Thomas,0,0,0.0,0,0,1
Cleveland Browns,Amari Cooper,5,131,26.2,1,53,7
Cleveland Browns,Donovan Peoples-Jones,4,81,20.3,0,37,4
Cleveland Browns,Kareem Hunt,4,30,7.5,0,12,4
Cleveland Browns,David Bell,2,27,13.5,0,14,2
Cleveland Browns,Michael Woods II,1,6,6.0,0,6,2
Cleveland Browns,Nick Chubb,1,3,3.0,0,3,1
