team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Los Angeles Rams,Matthew Stafford,2,-1,-0.5,1,1
New York Giants,Saquon Barkley,20,53,2.7,1,15
New York Giants,Daniel Jones,6,20,3.3,0,6
New York Giants,Matt Breida,2,5,2.5,0,3
Seattle Seahawks,Kenneth Walker III,18,51,2.8,1,16
Seattle Seahawks,Geno Smith,5,26,5.2,0,14
Seattle Seahawks,Travis Homer,2,10,5.0,0,7
Green Bay Packers,Aaron Jones,20,143,7.2,0,32
Green Bay Packers,AJ Dillon,10,54,5.4,0,27
Green Bay Packers,Aaron Rodgers,1,11,11.0,0,11
Buffalo Bills,Devin Singletary,14,67,4.8,0,30
Buffalo Bills,Josh Allen,6,49,8.2,0,20
Buffalo Bills,James Cook,5,35,7.0,0,17
Buffalo Bills,Isaiah McKenzie,2,2,1.0,1,7
Cincinnati Bengals,Joe Mixon,8,27,3.4,0,6
Cincinnati Bengals,Samaje Perine,1,7,7.0,0,7
Cincinnati Bengals,Joe Burrow,1,2,2.0,0,2
Cleveland Browns,Nick Chubb,23,101,4.4,2,21
Cleveland Browns,Kareem Hunt,11,42,3.8,0,15
Cleveland Browns,D'Ernest Johnson,4,17,4.3,0,7
Cleveland Browns,Jacoby Brissett,6,12,2.0,1,4
