team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Cincinnati Bengals,Ja'Marr Chase,2,8,4.0,0,10
Cincinnati Bengals,Samaje Perine,2,3,1.5,0,2
Las Vegas Raiders,Josh Jacobs,9,37,4.1,0,18
Las Vegas Raiders,Kenyan Drake,5,23,4.6,0,7
Las Vegas Raiders,Hunter Renfrow,1,5,5.0,0,5
Las Vegas Raiders,DeSean Jackson,1,4,4.0,0,4
Las Vegas Raiders,Peyton Barber,1,3,3.0,0,3
Las Vegas Raiders,Bryan Edwards,1,0,0.0,0,0
Dallas Cowboys,Tony Pollard,7,50,7.1,0,31
Dallas Cowboys,Ezekiel Elliott,9,32,3.6,0,8
Kansas City Chiefs,Clyde Edwards-Helaire,12,63,5.3,1,14
Kansas City Chiefs,Tyreek Hill,1,33,33.0,0,33
Kansas City Chiefs,Darrel Williams,5,15,3.0,0,10
Kansas City Chiefs,Patrick Mahomes,7,11,1.6,0,11
Kansas City Chiefs,Travis Kelce,1,4,4.0,1,4
Arizona Cardinals,James Conner,21,62,3.0,1,8
Arizona Cardinals,Colt McCoy,6,18,3.0,0,11
Arizona Cardinals,Eno Benjamin,6,15,2.5,0,5
Seattle Seahawks,Alex Collins,10,36,3.6,0,11
Seattle Seahawks,DeeJay Dallas,4,25,6.3,1,15
Seattle Seahawks,Rashaad Penny,2,19,9.5,0,18
Seattle Seahawks,Travis Homer,1,4,4.0,0,4
Seattle Seahawks,Russell Wilson,2,2,1.0,0,2
Pittsburgh Steelers,Najee Harris,12,39,3.3,1,12
Pittsburgh Steelers,Benny Snell Jr.,2,7,3.5,0,4
Pittsburgh Steelers,Ray-Ray McCloud III,1,5,5.0,0,5
Pittsburgh Steelers,Kalen Ballage,1,3,3.0,0,3
Pittsburgh Steelers,Chase Claypool,2,1,0.5,0,3
Los Angeles Chargers,Justin Herbert,9,90,10.0,0,36
Los Angeles Chargers,Austin Ekeler,11,50,4.5,2,12
Los Angeles Chargers,Joshua Palmer,1,6,6.0,0,6
Los Angeles Chargers,Larry Rountree III,2,5,2.5,0,5
Los Angeles Chargers,Andre Roberts,1,4,4.0,0,4
Los Angeles Chargers,Justin Jackson,1,2,2.0,0,2
Los Angeles Chargers,Jalen Guyton,1,2,2.0,0,2
New York Giants,Saquon Barkley,6,25,4.2,0,12
New York Giants,John Ross,1,16,16.0,0,16
New York Giants,Devontae Booker,3,15,5.0,0,9
New York Giants,Daniel Jones,3,10,3.3,0,6
Tampa Bay Buccaneers,Leonard Fournette,10,35,3.5,0,7
Tampa Bay Buccaneers,Ronald Jones,8,33,4.1,1,9
Tampa Bay Buccaneers,Tom Brady,1,10,10.0,0,10
Tampa Bay Buccaneers,Mike Evans,1,10,10.0,0,10
Tampa Bay Buccaneers,Chris Godwin,1,7,7.0,0,7
Tampa Bay Buccaneers,Ke'Shawn Vaughn,3,4,1.3,0,3
Tampa Bay Buccaneers,Blaine Gabbert,2,-2,-1.0,0,-1
Tampa Bay Buccaneers,Breshad Perriman,1,-3,-3.0,0,-3
