team,player,rushingAttempts,rushingYards,yardsPerRushAttempt,rushingTouchdowns,longRushing
Pittsburgh Steelers,Najee Harris,15,56,3.7,1,10
Pittsburgh Steelers,Jaylen Warren,4,30,7.5,0,10
Pittsburgh Steelers,Chase Claypool,1,11,11.0,0,11
Pittsburgh Steelers,Mitch Trubisky,2,7,3.5,1,6
Cleveland Browns,Nick Chubb,23,113,4.9,1,36
Cleveland Browns,Kareem Hunt,12,47,3.9,0,11
Cleveland Browns,Jacoby Brissett,3,11,3.7,0,6
Houston Texans,Dameon Pierce,20,80,4.0,1,24
Houston Texans,Rex Burkhead,3,9,3.0,0,4
Houston Texans,M.J. Stewart,1,3,3.0,0,3
Chicago Bears,Khalil Herbert,20,157,7.9,2,52
Chicago Bears,Justin Fields,8,47,5.9,0,29
Chicago Bears,Equanimeous St. Brown,2,43,21.5,0,41
Chicago Bears,Trestan Ebner,7,23,3.3,0,7
Chicago Bears,David Montgomery,3,11,3.7,0,5
Las Vegas Raiders,Josh Jacobs,13,66,5.1,0,13
Las Vegas Raiders,Derek Carr,2,17,8.5,0,11
Las Vegas Raiders,Brandon Bolden,3,17,5.7,0,12
Las Vegas Raiders,Davante Adams,1,-4,-4.0,0,-4
Tennessee Titans,Derrick Henry,20,85,4.3,1,24
Tennessee Titans,Dontrell Hilliard,2,14,7.0,0,10
Tennessee Titans,Treylon Burks,1,8,8.0,0,8
Tennessee Titans,Ryan Tannehill,4,2,0.5,1,3
Kansas City Chiefs,Patrick Mahomes,4,26,6.5,0,10
Kansas City Chiefs,Jerick McKinnon,7,20,2.9,0,6
Kansas City Chiefs,Isiah Pacheco,3,9,3.0,0,5
Kansas City Chiefs,Michael Burton,1,2,2.0,0,2
Kansas City Chiefs,Travis Kelce,1,1,1.0,0,1
Kansas City Chiefs,Clyde Edwards-Helaire,7,0,0.0,1,4
Indianapolis Colts,Jonathan Taylor,21,71,3.4,0,13
Indianapolis Colts,Nyheim Hines,3,7,2.3,0,7
Indianapolis Colts,Matt Ryan,3,4,1.3,0,3
Buffalo Bills,Josh Allen,8,47,5.9,0,19
Buffalo Bills,Zack Moss,4,46,11.5,0,43
Buffalo Bills,Devin Singletary,9,13,1.4,0,6
Buffalo Bills,Isaiah McKenzie,1,6,6.0,0,6
Buffalo Bills,James Cook,1,3,3.0,0,3
Miami Dolphins,Chase Edmonds,6,21,3.5,2,8
Miami Dolphins,Raheem Mostert,8,11,1.4,0,9
Miami Dolphins,Jaylen Waddle,1,9,9.0,0,9
Miami Dolphins,Alec Ingold,1,0,0.0,0,0
Miami Dolphins,Tua Tagovailoa,1,0,0.0,0,0
Detroit Lions,Jamaal Williams,20,87,4.4,2,15
Detroit Lions,D'Andre Swift,7,31,4.4,0,9
Detroit Lions,Craig Reynolds,6,13,2.2,0,5
Detroit Lions,Jared Goff,2,8,4.0,0,5
Minnesota Vikings,Dalvin Cook,17,96,5.6,1,13
Minnesota Vikings,Alexander Mattison,7,28,4.0,1,9
Minnesota Vikings,Kirk Cousins,1,-1,-1.0,0,-1
Baltimore Ravens,Lamar Jackson,11,107,9.7,1,38
Baltimore Ravens,Justice Hill,6,60,10.0,0,34
Baltimore Ravens,J.K. Dobbins,7,23,3.3,0,5
Baltimore Ravens,Devin Duvernay,2,-2,-1.0,0,2
New England Patriots,Rhamondre Stevenson,12,73,6.1,1,18
New England Patriots,Damien Harris,11,41,3.7,1,10
New England Patriots,Mac Jones,5,31,6.2,1,15
Cincinnati Bengals,Samaje Perine,9,47,5.2,0,7
Cincinnati Bengals,Joe Mixon,12,24,2.0,0,9
Cincinnati Bengals,Joe Burrow,5,0,0.0,0,5
Cincinnati Bengals,Ja'Marr Chase,2,-2,-1.0,0,-1
New York Jets,Breece Hall,8,39,4.9,0,16
New York Jets,Michael Carter,11,39,3.5,0,9
New York Jets,Braxton Berrios,1,-2,-2.0,0,-2
Philadelphia Eagles,Miles Sanders,15,46,3.1,0,13
Philadelphia Eagles,Jalen Hurts,9,20,2.2,0,5
Philadelphia Eagles,Kenneth Gainwell,3,6,2.0,0,3
Philadelphia Eagles,Zach Pascal,1,0,0.0,0,0
Philadelphia Eagles,Boston Scott,2,0,0.0,0,1
Washington Commanders,Antonio Gibson,12,38,3.2,1,11
Washington Commanders,Carson Wentz,3,22,7.3,0,13
Washington Commanders,Curtis Samuel,3,13,4.3,0,15
Washington Commanders,J.D. McKissic,3,8,2.7,0,6
Washington Commanders,Jonathan Williams,1,6,6.0,0,6
New Orleans Saints,Alvin Kamara,15,61,4.1,0,27
New Orleans Saints,Mark Ingram II,5,18,3.6,1,7
New Orleans Saints,Jameis Winston,2,5,2.5,0,5
Carolina Panthers,Christian McCaffrey,25,108,4.3,0,18
Carolina Panthers,Chuba Hubbard,3,25,8.3,0,14
Carolina Panthers,DJ Moore,2,13,6.5,0,9
Carolina Panthers,Baker Mayfield,1,-1,-1.0,0,-1
Jacksonville Jaguars,James Robinson,17,100,5.9,1,50
Jacksonville Jaguars,Travis Etienne Jr.,13,45,3.5,0,9
Jacksonville Jaguars,Trevor Lawrence,3,7,2.3,0,6
Jacksonville Jaguars,Evan Engram,1,0,0.0,0,0
Jacksonville Jaguars,Zay Jones,1,0,0.0,0,0
Jacksonville Jaguars,C.J. Beathard,1,-1,-1.0,0,-1
Los Angeles Chargers,Sony Michel,5,22,4.4,0,8
Los Angeles Chargers,Justin Herbert,1,7,7.0,0,7
Los Angeles Chargers,Austin Ekeler,4,5,1.3,0,3
Los Angeles Chargers,Joshua Kelley,1,-3,-3.0,0,-3
Los Angeles Chargers,DeAndre Carter,1,-5,-5.0,0,-5
Los Angeles Rams,Cam Akers,12,61,5.1,1,14
Los Angeles Rams,Cooper Kupp,1,20,20.0,1,20
Los Angeles Rams,Darrell Henderson Jr.,4,17,4.3,0,7
Los Angeles Rams,Matthew Stafford,3,2,0.7,0,4
Arizona Cardinals,James Conner,13,39,3.0,0,10
Arizona Cardinals,Eno Benjamin,5,16,3.2,0,9
Arizona Cardinals,Kyler Murray,2,8,4.0,0,6
Arizona Cardinals,Darrel Williams,1,7,7.0,0,7
Atlanta Falcons,Cordarrelle Patterson,17,141,8.3,1,40
Atlanta Falcons,Tyler Allgeier,6,25,4.2,0,7
Atlanta Falcons,Avery Williams,1,9,9.0,0,9
Atlanta Falcons,Marcus Mariota,7,4,0.6,1,6
Seattle Seahawks,Rashaad Penny,14,66,4.7,0,14
Seattle Seahawks,DeeJay Dallas,3,21,7.0,0,16
Seattle Seahawks,Kenneth Walker III,3,19,6.3,0,21
Seattle Seahawks,Travis Homer,1,7,7.0,0,7
Seattle Seahawks,Geno Smith,2,-1,-0.5,0,2
Green Bay Packers,Aaron Jones,12,36,3.0,0,10
Green Bay Packers,AJ Dillon,12,32,2.7,0,7
Green Bay Packers,Aaron Rodgers,1,-1,-1.0,0,-1
Tampa Bay Buccaneers,Leonard Fournette,12,35,2.9,0,6
Tampa Bay Buccaneers,Breshad Perriman,1,0,0.0,0,0
Tampa Bay Buccaneers,Tom Brady,1,-1,-1.0,0,-1
San Francisco 49ers,Jeff Wilson Jr.,12,75,6.3,0,37
San Francisco 49ers,Jordan Mason,1,7,7.0,0,7
San Francisco 49ers,Deebo Samuel,5,6,1.2,0,3
San Francisco 49ers,Jimmy Garoppolo,1,0,0.0,0,0
Denver Broncos,Javonte Williams,15,58,3.9,0,16
Denver Broncos,Melvin Gordon III,12,26,2.2,1,6
Denver Broncos,Russell Wilson,6,17,2.8,0,12
Dallas Cowboys,Tony Pollard,13,105,8.1,0,46
Dallas Cowboys,Ezekiel Elliott,15,73,4.9,1,27
Dallas Cowboys,Cooper Rush,2,-2,-1.0,0,-1
New York Giants,Saquon Barkley,14,81,5.8,1,36
New York Giants,Daniel Jones,9,79,8.8,0,17
New York Giants,Richie James,1,4,4.0,0,4
New York Giants,Matt Breida,1,3,3.0,0,3
